average degree,number of nodes,scale,init kmeans modularity,naive kmeans modularity,max modularity,actual cluster size,predicted cluster size
50.18473895582329,996,3000.0,0.2399281510480281,0.23717514860837413,0.23599875503695117,50,14
50.18473895582329,996,4000.0,0.23149127391059635,0.22824940424597842,0.23599875503695117,50,23
50.18473895582329,996,5000.0,0.2192240057151196,0.1909677446014479,0.23599875503695117,50,32
50.18473895582329,996,6000.0,0.21410850591907715,0.18513214321412552,0.23599875503695117,50,38
50.18473895582329,996,7000.0,0.19640006072749933,0.15659388084852963,0.23599875503695117,50,44
50.18473895582329,996,8000.0,0.20443141116937188,0.142054461909245,0.23599875503695117,50,46
50.18473895582329,996,9000.0,0.20216050121954524,0.13632150780567326,0.23599875503695117,50,50
50.18473895582329,996,10000.0,0.2024186928357407,0.146869098783826,0.23599875503695117,50,50
50.18473895582329,996,11000.0,0.13746746269945953,0.11366284778350579,0.23599875503695117,50,60
50.18473895582329,996,12000.0,0.11857292493008778,0.11903740695101821,0.23599875503695117,50,62
50.18473895582329,996,13000.0,0.1213769568233666,0.10062180685271274,0.23599875503695117,50,63
50.18473895582329,996,14000.0,0.13648038306957339,0.11567472077620539,0.23599875503695117,50,66
50.18473895582329,996,15000.0,0.10775293084183858,0.12016894702079312,0.23599875503695117,50,69
50.18473895582329,996,16000.0,0.10958134724110431,0.11682117518963299,0.23599875503695117,50,70
50.18473895582329,996,17000.0,0.12421698374978074,0.10230173143241945,0.23599875503695117,50,73
50.18473895582329,996,18000.0,0.15375930300897317,0.0946745035876269,0.23599875503695117,50,75
50.18473895582329,996,19000.0,0.15375930300897317,0.11442036051408407,0.23599875503695117,50,75
50.18473895582329,996,20000.0,0.15623074687997476,0.11252995084547412,0.23599875503695117,50,77
50.18473895582329,996,21000.0,0.14973424418349077,0.10107505368427243,0.23599875503695117,50,81
50.18473895582329,996,22000.0,0.14973424418349077,0.09758776377582952,0.23599875503695117,50,81
50.18473895582329,996,23000.0,0.1511946402874528,0.09754442324232611,0.23599875503695117,50,82
50.18473895582329,996,24000.0,0.1511946402874528,0.0990791629185616,0.23599875503695117,50,82
50.18473895582329,996,25000.0,0.1480462904659581,0.09414779694931309,0.23599875503695117,50,83
50.18473895582329,996,26000.0,0.10938684998277555,0.09324571010610723,0.23599875503695117,50,84
50.18473895582329,996,27000.0,0.10938684998277555,0.1019715697627594,0.23599875503695117,50,84
50.18473895582329,996,28000.0,0.10938684998277555,0.10462223071434076,0.23599875503695117,50,84
50.18473895582329,996,29000.0,0.11220959625133825,0.10570215215347782,0.23599875503695117,50,85
49.870838881491345,1502,1000.0,0.0,0.0,0.24172501133825236,50,1
49.870838881491345,1502,2000.0,0.0,0.0,0.24172501133825236,50,1
49.870838881491345,1502,3000.0,0.2613890274940835,0.26478771076579294,0.24172501133825236,50,5
49.870838881491345,1502,4000.0,0.24787242934274617,0.25430632999149305,0.24172501133825236,50,9
49.870838881491345,1502,5000.0,0.2315390629169723,0.22655377500416046,0.24172501133825236,50,19
49.870838881491345,1502,6000.0,0.21116255042287413,0.20812312053754425,0.24172501133825236,50,31
49.870838881491345,1502,7000.0,0.2138339183666608,0.16352123101933788,0.24172501133825236,50,40
49.870838881491345,1502,8000.0,0.2012895869477641,0.1281396602609139,0.24172501133825236,50,49
49.870838881491345,1502,9000.0,0.1574781340824479,0.11177107030794037,0.24172501133825236,50,60
49.870838881491345,1502,10000.0,0.13214061173885736,0.11537269931148818,0.24172501133825236,50,66
49.870838881491345,1502,11000.0,0.1283447600109965,0.09757321460783043,0.24172501133825236,50,76
49.870838881491345,1502,12000.0,0.13079057875464653,0.10065416717813164,0.24172501133825236,50,81
49.870838881491345,1502,13000.0,0.10930303020877671,0.09755515657071714,0.24172501133825236,50,86
49.870838881491345,1502,14000.0,0.11963840041260645,0.1131522993078264,0.24172501133825236,50,90
49.870838881491345,1502,15000.0,0.10916350236705213,0.09491334640533088,0.24172501133825236,50,95
49.870838881491345,1502,16000.0,0.09852824063955261,0.09959644334524348,0.24172501133825236,50,99
49.870838881491345,1502,17000.0,0.10067037061373488,0.08867825775524686,0.24172501133825236,50,105
49.870838881491345,1502,18000.0,0.10067037061373488,0.09537754107969258,0.24172501133825236,50,105
49.870838881491345,1502,19000.0,0.10067037061373488,0.07442080244128202,0.24172501133825236,50,105
49.870838881491345,1502,20000.0,0.10924728558537569,0.07846926351308835,0.24172501133825236,50,107
49.870838881491345,1502,21000.0,0.11219988853869878,0.07744897318805766,0.24172501133825236,50,109
49.870838881491345,1502,22000.0,0.1092068643262483,0.08383640792412976,0.24172501133825236,50,111
49.870838881491345,1502,23000.0,0.11074702230289449,0.079745096396715,0.24172501133825236,50,113
49.870838881491345,1502,24000.0,0.10544804795327807,0.08143285648635336,0.24172501133825236,50,115
49.870838881491345,1502,25000.0,0.10544804795327807,0.07673788268264783,0.24172501133825236,50,115
49.870838881491345,1502,26000.0,0.10673219998828723,0.08674858498449504,0.24172501133825236,50,118
49.870838881491345,1502,27000.0,0.09978811247255126,0.08601277976636153,0.24172501133825236,50,120
49.870838881491345,1502,28000.0,0.09423940353608692,0.07510126867439978,0.24172501133825236,50,122
49.870838881491345,1502,29000.0,0.09221569751414149,0.08155075146902636,0.24172501133825236,50,125
50.001,2000,1000.0,0.0,0.0,0.2436849237055778,50,1
50.001,2000,2000.0,0.0,0.0,0.2436849237055778,50,1
50.001,2000,3000.0,0.2504333857643961,0.2508619262226063,0.2436849237055778,50,3
50.001,2000,4000.0,0.2561099968976801,0.2577361412512555,0.2436849237055778,50,7
50.001,2000,5000.0,0.24323030009070426,0.24215699582330424,0.2436849237055778,50,16
50.001,2000,6000.0,0.23055722861863234,0.23132731281495642,0.2436849237055778,50,22
50.001,2000,7000.0,0.2218941475453405,0.17899551990760545,0.2436849237055778,50,30
50.001,2000,8000.0,0.21957651865142336,0.16066850459554874,0.2436849237055778,50,35
50.001,2000,9000.0,0.2121901271100396,0.1892713696695046,0.2436849237055778,50,47
50.001,2000,10000.0,0.16202944915722187,0.13014863880238842,0.2436849237055778,50,56
50.001,2000,11000.0,0.13979879039246476,0.09978085872573861,0.2436849237055778,50,70
50.001,2000,12000.0,0.15402490674212044,0.09608413899600651,0.2436849237055778,50,80
50.001,2000,13000.0,0.12716217086230064,0.10560064873181049,0.2436849237055778,50,87
50.001,2000,14000.0,0.10274022954972194,0.09409701388180587,0.2436849237055778,50,101
50.001,2000,15000.0,0.10322390180263838,0.08441900860588818,0.2436849237055778,50,107
50.001,2000,16000.0,0.0943738050100501,0.07597168070238319,0.2436849237055778,50,113
50.001,2000,17000.0,0.09157138930779915,0.07983524235837157,0.2436849237055778,50,121
50.001,2000,18000.0,0.09093123491423094,0.07026962658682867,0.2436849237055778,50,131
50.001,2000,19000.0,0.08525858322256764,0.07438058334691391,0.2436849237055778,50,140
50.001,2000,20000.0,0.08466985997173321,0.06797266846607229,0.2436849237055778,50,146
50.001,2000,21000.0,0.08266778345559472,0.0686252679618314,0.2436849237055778,50,149
50.001,2000,22000.0,0.08455146250767914,0.06911619852441253,0.2436849237055778,50,151
50.001,2000,23000.0,0.07767928599748834,0.06708455239107056,0.2436849237055778,50,156
50.001,2000,24000.0,0.07898806384585086,0.06785193809533542,0.2436849237055778,50,160
50.001,2000,25000.0,0.07556111172530654,0.06603842563655911,0.2436849237055778,50,161
50.001,2000,26000.0,0.07690506356669526,0.06889984237874486,0.2436849237055778,50,161
50.001,2000,27000.0,0.07424227607925987,0.06470669590628109,0.2436849237055778,50,164
50.001,2000,28000.0,0.07392569454264794,0.061626898499409256,0.2436849237055778,50,167
50.001,2000,29000.0,0.07254546055255964,0.06504940119793233,0.2436849237055778,50,170
24.506986027944112,501,1000.0,0.0,0.0,0.23618122126536933,50,1
24.506986027944112,501,2000.0,0.2684666946743177,0.25216320098740896,0.23618122126536933,50,13
24.506986027944112,501,3000.0,0.2573191657746116,0.21026673665660664,0.23618122126536933,50,21
24.506986027944112,501,4000.0,0.23989752415673166,0.21539131157664398,0.23618122126536933,50,24
24.506986027944112,501,5000.0,0.23083366684514398,0.16504039913051924,0.23618122126536933,50,30
24.506986027944112,501,6000.0,0.22674486467212665,0.1847990070719009,0.23618122126536933,50,31
24.506986027944112,501,7000.0,0.2117681434559915,0.1576438266864339,0.23618122126536933,50,37
24.506986027944112,501,8000.0,0.19053593647582426,0.17951282607750232,0.23618122126536933,50,40
24.506986027944112,501,9000.0,0.20773851237661592,0.162412313679712,0.23618122126536933,50,43
24.506986027944112,501,10000.0,0.20365510989756996,0.14879655415146115,0.23618122126536933,50,43
24.506986027944112,501,11000.0,0.20365510989756996,0.1857637612394896,0.23618122126536933,50,43
24.506986027944112,501,12000.0,0.20255411627693032,0.14400299241222267,0.23618122126536933,50,44
24.506986027944112,501,13000.0,0.20169947871858537,0.15855047112528903,0.23618122126536933,50,45
24.506986027944112,501,14000.0,0.17952332032303375,0.14610007699937072,0.23618122126536933,50,46
24.506986027944112,501,15000.0,0.18879834945020363,0.1465953629338631,0.23618122126536933,50,47
24.506986027944112,501,16000.0,0.17451038772429583,0.15422379054218263,0.23618122126536933,50,48
24.506986027944112,501,17000.0,0.17451038772429583,0.16764110136669033,0.23618122126536933,50,48
24.506986027944112,501,18000.0,0.16850948360059864,0.12890725238867473,0.23618122126536933,50,49
24.506986027944112,501,19000.0,0.16850948360059864,0.1326094656608784,0.23618122126536933,50,49
24.506986027944112,501,20000.0,0.16580549729178143,0.13816918692628746,0.23618122126536933,50,50
24.506986027944112,501,21000.0,0.16580549729178143,0.13789530171168177,0.23618122126536933,50,50
24.506986027944112,501,22000.0,0.16493308187122127,0.1370247436797113,0.23618122126536933,50,51
24.506986027944112,501,23000.0,0.16493308187122127,0.13287122478140592,0.23618122126536933,50,51
24.506986027944112,501,24000.0,0.16493308187122127,0.14219348464699835,0.23618122126536933,50,51
24.506986027944112,501,25000.0,0.16493308187122127,0.13154516873194572,0.23618122126536933,50,51
24.506986027944112,501,26000.0,0.16493308187122127,0.15795946334312283,0.23618122126536933,50,51
24.506986027944112,501,27000.0,0.16493308187122127,0.13645579902057778,0.23618122126536933,50,51
24.506986027944112,501,28000.0,0.16493308187122127,0.1327366702451469,0.23618122126536933,50,51
24.506986027944112,501,29000.0,0.1684426574125552,0.13405655711107717,0.23618122126536933,50,53
24.604417670682732,996,1000.0,0.0,0.0,0.2369664029100441,50,1
24.604417670682732,996,2000.0,0.27350288763836794,0.2702775621270178,0.2369664029100441,50,7
24.604417670682732,996,3000.0,0.24318041183577752,0.21243769707505678,0.2369664029100441,50,19
24.604417670682732,996,4000.0,0.23328450471865145,0.20255908427671077,0.2369664029100441,50,30
24.604417670682732,996,5000.0,0.22955429033683714,0.15307953203951222,0.2369664029100441,50,39
24.604417670682732,996,6000.0,0.22686277413968026,0.1586548733954957,0.2369664029100441,50,44
24.604417670682732,996,7000.0,0.21280638277789843,0.1448177299024913,0.2369664029100441,50,50
24.604417670682732,996,8000.0,0.19925412763569603,0.1426771308407432,0.2369664029100441,50,53
24.604417670682732,996,9000.0,0.19466333689474863,0.12668779546417808,0.2369664029100441,50,60
24.604417670682732,996,10000.0,0.15334786873147807,0.12253292279802112,0.2369664029100441,50,67
24.604417670682732,996,11000.0,0.14725546287832922,0.12045641895276436,0.2369664029100441,50,70
24.604417670682732,996,12000.0,0.15480911711193818,0.1278869748029601,0.2369664029100441,50,76
24.604417670682732,996,13000.0,0.14057743136092016,0.1424449846672027,0.2369664029100441,50,77
24.604417670682732,996,14000.0,0.1407525758860421,0.12314067506616616,0.2369664029100441,50,78
24.604417670682732,996,15000.0,0.12737160543544226,0.1172022362736444,0.2369664029100441,50,84
24.604417670682732,996,16000.0,0.13159096962541483,0.11796253022817464,0.2369664029100441,50,86
24.604417670682732,996,17000.0,0.13162523855286443,0.10582331051573379,0.2369664029100441,50,87
24.604417670682732,996,18000.0,0.13346370823004894,0.10831871453303381,0.2369664029100441,50,91
24.604417670682732,996,19000.0,0.1311865130236678,0.11510757888868618,0.2369664029100441,50,92
24.604417670682732,996,20000.0,0.12579244396992068,0.1165819653564922,0.2369664029100441,50,94
24.604417670682732,996,21000.0,0.12579244396992068,0.11206650631028835,0.2369664029100441,50,94
24.604417670682732,996,22000.0,0.11982554764726694,0.10613258009276116,0.2369664029100441,50,95
24.604417670682732,996,23000.0,0.11838785790556082,0.10400240824304839,0.2369664029100441,50,96
24.604417670682732,996,24000.0,0.12247651727574564,0.10237724848540505,0.2369664029100441,50,97
24.604417670682732,996,25000.0,0.11947275087084538,0.10615886958870735,0.2369664029100441,50,100
24.604417670682732,996,26000.0,0.11947275087084538,0.11321958411722537,0.2369664029100441,50,100
24.604417670682732,996,27000.0,0.11947275087084538,0.11460831491797549,0.2369664029100441,50,100
24.604417670682732,996,28000.0,0.1200893850854927,0.10706815178495913,0.2369664029100441,50,103
24.604417670682732,996,29000.0,0.1200893850854927,0.09841702266109925,0.2369664029100441,50,103
24.687083888149136,1502,1000.0,0.0,0.0,0.24132364030540115,50,1
24.687083888149136,1502,2000.0,0.2602743986878134,0.26185495747263277,0.24132364030540115,50,3
24.687083888149136,1502,3000.0,0.25592004488385706,0.25036462897213985,0.24132364030540115,50,13
24.687083888149136,1502,4000.0,0.23541188241057845,0.17278679353309387,0.24132364030540115,50,26
24.687083888149136,1502,5000.0,0.22204407450464259,0.152015816992095,0.24132364030540115,50,41
24.687083888149136,1502,6000.0,0.2044426508938951,0.12509093432201165,0.24132364030540115,50,57
24.687083888149136,1502,7000.0,0.16841677779988795,0.12861135112395836,0.24132364030540115,50,65
24.687083888149136,1502,8000.0,0.1614497066897544,0.11113097835636873,0.24132364030540115,50,76
24.687083888149136,1502,9000.0,0.1531125491517218,0.10913111712743317,0.24132364030540115,50,86
24.687083888149136,1502,10000.0,0.1455508803962161,0.1090258329464035,0.24132364030540115,50,98
24.687083888149136,1502,11000.0,0.13870666822602276,0.10571618088066381,0.24132364030540115,50,103
24.687083888149136,1502,12000.0,0.1346456915802911,0.10051572069603144,0.24132364030540115,50,110
24.687083888149136,1502,13000.0,0.133660447570139,0.09587452390178851,0.24132364030540115,50,117
24.687083888149136,1502,14000.0,0.12371911543774274,0.09897308248645165,0.24132364030540115,50,123
24.687083888149136,1502,15000.0,0.11479595998738557,0.09793707794104464,0.24132364030540115,50,127
24.687083888149136,1502,16000.0,0.1096026041830312,0.09459552889521942,0.24132364030540115,50,135
24.687083888149136,1502,17000.0,0.11119224418121583,0.0897478905052663,0.24132364030540115,50,137
24.687083888149136,1502,18000.0,0.10825903553819315,0.09381129346269004,0.24132364030540115,50,142
24.687083888149136,1502,19000.0,0.10865182019924849,0.08963354983946777,0.24132364030540115,50,145
24.687083888149136,1502,20000.0,0.105446591177535,0.08885126796605258,0.24132364030540115,50,150
24.687083888149136,1502,21000.0,0.1042180483260777,0.08952169657954054,0.24132364030540115,50,155
24.687083888149136,1502,22000.0,0.10227607528664807,0.08831212928924773,0.24132364030540115,50,156
24.687083888149136,1502,23000.0,0.10230640127355181,0.08846695939506294,0.24132364030540115,50,158
24.687083888149136,1502,24000.0,0.10280818085971735,0.08684888151103945,0.24132364030540115,50,165
24.687083888149136,1502,25000.0,0.09914049508395507,0.08668670410285227,0.24132364030540115,50,169
24.687083888149136,1502,26000.0,0.10034290999140028,0.0869271256992374,0.24132364030540115,50,171
24.687083888149136,1502,27000.0,0.09962759315698644,0.08642172555563697,0.24132364030540115,50,173
24.687083888149136,1502,28000.0,0.09580374920432104,0.08164512805921827,0.24132364030540115,50,177
24.687083888149136,1502,29000.0,0.0951518481280162,0.08344230207522373,0.24132364030540115,50,179
24.836,2000,1000.0,0.0,0.0,0.24704044763313948,50,1
24.836,2000,2000.0,0.22070183852683367,0.22070183852683367,0.24704044763313948,50,2
24.836,2000,3000.0,0.27425055164909673,0.27314644042370034,0.24704044763313948,50,7
24.836,2000,4000.0,0.24895365052304724,0.24990738244332328,0.24704044763313948,50,15
24.836,2000,5000.0,0.23580080561208216,0.1903993888100496,0.24704044763313948,50,26
24.836,2000,6000.0,0.22578302422143412,0.1640334324850841,0.24704044763313948,50,37
24.836,2000,7000.0,0.22520097842815212,0.15814205189911174,0.24704044763313948,50,42
24.836,2000,8000.0,0.19752691523360552,0.13186621972463403,0.24704044763313948,50,59
24.836,2000,9000.0,0.15771159563703596,0.11303818697296236,0.24704044763313948,50,78
24.836,2000,10000.0,0.1533552291792413,0.11219095738004266,0.24704044763313948,50,88
24.836,2000,11000.0,0.1298522235645186,0.10736241955311884,0.24704044763313948,50,103
24.836,2000,12000.0,0.12632957399445177,0.10343146093940757,0.24704044763313948,50,110
24.836,2000,13000.0,0.11427714478261007,0.09960099891623402,0.24704044763313948,50,121
24.836,2000,14000.0,0.10490285267975728,0.09632616846850335,0.24704044763313948,50,135
24.836,2000,15000.0,0.10449424128224136,0.09685077513221803,0.24704044763313948,50,147
24.836,2000,16000.0,0.10423261682804451,0.0928190118998962,0.24704044763313948,50,152
24.836,2000,17000.0,0.09847835655986056,0.08810595217624885,0.24704044763313948,50,162
24.836,2000,18000.0,0.09581351167281137,0.0858384902528634,0.24704044763313948,50,171
24.836,2000,19000.0,0.09703513074436368,0.08797627560001864,0.24704044763313948,50,177
24.836,2000,20000.0,0.09728036486268915,0.0853117817028523,0.24704044763313948,50,181
24.836,2000,21000.0,0.09506639120353794,0.08194994061996931,0.24704044763313948,50,186
24.836,2000,22000.0,0.09397779729760684,0.08436128894094132,0.24704044763313948,50,190
24.836,2000,23000.0,0.09358664460701478,0.08323822020886718,0.24704044763313948,50,195
24.836,2000,24000.0,0.09282165202471979,0.08100973599568846,0.24704044763313948,50,201
24.836,2000,25000.0,0.09017149602374022,0.08552843162662607,0.24704044763313948,50,203
24.836,2000,26000.0,0.09055549678884296,0.08371935519491357,0.24704044763313948,50,204
24.836,2000,27000.0,0.09123449684982608,0.08453329505917005,0.24704044763313948,50,207
24.836,2000,28000.0,0.08780652538212275,0.08183766925105028,0.24704044763313948,50,213
24.836,2000,29000.0,0.08509233520841802,0.08261079863806718,0.24704044763313948,50,216
